dim,in_block,corr_x,corr_y,corr_cos,corr_sin
100,0,0.0956,0.0414,0.0020,-0.1343
101,0,-0.1250,-0.2010,-0.0533,-0.0160
102,0,0.0976,-0.0025,0.0707,-0.2028
103,0,-0.0623,0.0141,0.0260,-0.1936
104,0,0.0801,0.1492,-0.0759,-0.1880
105,0,-0.0253,0.1371,-0.0261,0.0150
106,0,0.0819,-0.0883,-0.0941,-0.0757
107,0,-0.1023,0.0103,-0.0487,0.1913
108,0,0.0085,0.0891,-0.0155,-0.0078
109,0,0.0228,-0.1178,-0.1506,0.0856
110,0,-0.1550,0.0542,0.0706,-0.1098
111,0,-0.0163,0.1203,0.0190,0.0539
112,0,-0.0427,-0.1527,0.0726,0.1254
113,0,-0.1996,0.1086,0.0025,-0.0918
114,0,-0.2443,0.0283,-0.0971,0.0486
115,0,0.1413,0.1658,-0.0886,-0.0148
116,0,-0.2780,0.0773,0.0579,-0.0204
117,0,-0.0895,-0.1333,-0.0352,-0.0165
118,0,0.1240,0.0598,0.0639,-0.1001
119,0,0.0832,-0.0709,-0.0694,0.1439
120,0,0.0227,-0.0233,0.0390,-0.2828
121,0,-0.0661,0.2416,-0.0654,-0.1561
122,0,-0.0543,0.0332,-0.0225,0.1068
123,0,-0.1286,0.0653,-0.0101,0.1483
124,0,-0.0661,0.1076,-0.1326,-0.1754
125,0,0.0358,-0.0543,-0.1059,-0.0801
126,0,0.0009,0.0908,-0.0097,-0.2241
127,0,-0.0918,0.0331,-0.0936,-0.1284
