dim,in_block,corr_x,corr_y,corr_cos,corr_sin
44,0,-0.0144,-0.0003,-0.2540,0.0717
45,0,0.0512,-0.1652,-0.0309,-0.0235
46,0,0.0895,0.1457,0.0576,-0.0426
47,0,0.1505,0.1204,0.0285,-0.1203
48,0,0.1429,0.0707,0.0278,-0.0451
49,0,0.0014,0.0355,0.0878,0.0667
50,0,-0.1111,0.1149,0.1613,-0.0315
51,0,-0.0357,-0.0430,-0.0521,0.2116
52,0,-0.1911,-0.0249,0.0976,0.0407
53,0,-0.0041,-0.1493,0.0618,-0.0599
54,0,0.0970,0.1179,0.2837,-0.0531
55,0,0.0035,0.0883,0.0049,0.0454
56,0,-0.0361,-0.1013,-0.2577,0.0153
57,0,-0.1340,0.0408,0.0562,-0.3582
58,0,-0.0230,0.1921,-0.1615,-0.0555
59,0,-0.0272,-0.1010,0.0540,-0.2412
60,0,-0.1162,-0.0559,-0.1889,0.0918
61,0,-0.0585,0.1274,-0.0678,-0.0335
62,0,0.1493,-0.0225,0.0325,-0.0553
63,0,-0.0511,0.1096,0.1220,-0.0405
64,0,-0.0996,0.0955,0.0262,0.0308
65,0,0.1835,0.0233,0.0757,0.0294
66,0,0.0378,0.0276,0.0943,0.0854
67,0,0.0325,0.0328,-0.1264,0.0576
68,0,0.0306,0.0861,-0.1445,0.0272
69,0,0.1294,0.1101,0.2631,0.0044
70,0,0.0986,0.1226,0.0038,-0.2539
71,0,0.0384,0.1533,0.0683,0.1097
72,0,-0.0188,-0.0713,-0.0908,-0.1909
73,0,-0.1894,0.1207,-0.1557,-0.0367
74,0,0.0785,0.1469,0.0043,-0.0612
75,0,0.0770,-0.1483,0.0030,0.0501
76,0,0.0961,-0.1692,-0.0693,-0.2200
77,0,-0.2667,0.0416,0.0594,0.1176
78,0,-0.0858,-0.0229,-0.2089,0.0775
79,0,-0.1018,0.0321,-0.1580,-0.0388
80,0,0.1396,0.0038,-0.0490,-0.0815
81,0,-0.0646,-0.1950,0.0836,0.0855
82,0,-0.0664,-0.0755,-0.1150,-0.0874
83,0,0.0862,0.1106,0.1303,0.0204
84,0,0.0117,0.1147,0.1740,-0.0748
85,0,0.0753,-0.0694,-0.1603,-0.0134
86,0,-0.0004,0.0383,-0.1009,0.1533
87,0,0.0025,-0.0251,-0.1917,-0.2159
88,0,-0.0477,0.0352,0.0505,-0.2679
89,0,-0.0904,0.0185,-0.0176,-0.1654
90,0,-0.1867,0.0370,0.0537,0.1564
91,0,0.1520,-0.2745,0.0499,0.0138
92,0,0.0605,0.1311,0.1119,-0.0531
93,0,0.0810,-0.1053,0.2451,0.0558
94,0,0.1575,-0.1423,-0.1325,0.1515
95,0,-0.1280,-0.0336,0.0474,0.1087
96,0,0.0324,-0.0808,0.0202,0.1527
97,0,-0.1636,-0.0780,0.0462,-0.0227
98,0,0.0504,-0.0209,-0.1806,0.0068
99,0,0.0480,0.1240,-0.1946,0.0735
100,0,-0.0020,-0.0839,0.0302,-0.0021
101,0,-0.0448,-0.1826,-0.0069,0.0833
102,0,-0.0148,-0.1473,-0.0130,-0.0489
103,0,0.0416,0.2040,-0.1205,-0.0143
104,0,0.0203,-0.0113,0.2853,0.2024
105,0,0.2210,0.1748,0.0952,-0.1239
106,0,-0.1730,0.2054,0.0750,0.1310
107,0,0.0612,0.1786,0.1660,0.0622
108,0,0.1769,0.1272,-0.1333,0.1651
109,0,-0.0523,-0.0189,-0.1169,-0.1142
110,0,-0.0342,-0.0037,-0.1574,0.0019
111,0,-0.2223,0.1728,-0.0743,-0.0017
112,0,-0.1325,0.0996,-0.0694,-0.1551
113,0,-0.0748,-0.1173,0.1609,-0.1272
114,0,-0.1776,0.0253,-0.0026,-0.1577
115,0,0.2147,0.0333,-0.1594,-0.0025
116,0,-0.0015,0.0162,-0.0930,0.0885
117,0,-0.0357,-0.1948,0.0104,-0.0452
118,0,0.0159,-0.1040,-0.0211,0.0036
119,0,-0.0559,0.0348,-0.0370,-0.1495
120,0,-0.0411,-0.1527,0.1885,0.1096
121,0,-0.0551,0.2146,-0.0743,-0.0636
122,0,0.0099,-0.1403,0.0236,-0.0748
123,0,-0.0094,0.1703,0.0838,-0.1553
124,0,-0.1272,0.0338,0.0978,0.0440
125,0,0.0592,0.0206,-0.1894,-0.1209
126,0,0.1285,-0.0050,-0.1379,-0.1554
127,0,-0.0331,0.0644,-0.0629,0.2787
