step,epoch,pred,sigreg,anchor,anchor_pred,total,rollout
11900,10,0.02647341415286064,2.3486781120300293,0.01493982132524252,0.0052457768470048904,0.0640992596745491,0.005696862004697323
11950,10,0.029997581616044044,2.4300389289855957,0.014469739980995655,0.004338706377893686,0.06443989276885986,0.0034836658742278814
12000,10,0.02521558478474617,2.3431222438812256,0.005852739326655865,0.00294971140101552,0.04981992393732071,0.004086279310286045
12050,10,0.026917576789855957,2.2569823265075684,0.0061132474802434444,0.002503596246242523,0.049541912972927094,0.002722583245486021
12100,11,0.027762966230511665,2.4129624366760254,0.004745339509099722,0.0022935010492801666,0.05016391724348068,0.003297301009297371
12150,11,0.02753964066505432,2.236739158630371,0.005327130667865276,0.002593090059235692,0.05023089796304703,0.0035873427987098694
12200,11,0.02776755951344967,2.5104076862335205,0.007790367119014263,0.004045104142278433,0.05603121221065521,0.00387614406645298
12250,11,0.026351511478424072,2.4778430461883545,0.00890984758734703,0.004120929166674614,0.05590474233031273,0.0041332426480948925
12300,11,0.027515221387147903,2.2639553546905518,0.015741419047117233,0.004216992296278477,0.06248388811945915,0.003690481185913086
12350,11,0.027016323059797287,2.22666072845459,0.008306141011416912,0.0032070307061076164,0.0529608428478241,0.0032980439718812704
12400,11,0.027337364852428436,2.252892017364502,0.00614507682621479,0.0028749534394592047,0.05088990926742554,0.0032680542208254337
12450,11,0.026017822325229645,2.2413489818573,0.011309955269098282,0.0031592566519975662,0.05487821623682976,0.003184434026479721
12500,11,0.026235908269882202,2.261213779449463,0.004914055112749338,0.002790034282952547,0.048730649054050446,0.003484579501673579
12550,11,0.024435807019472122,2.206132411956787,0.0045745037496089935,0.002405653242021799,0.04553862661123276,0.0030919965356588364
12600,11,0.026070494204759598,2.564793348312378,0.011351345106959343,0.004070906899869442,0.05800151452422142,0.0036848054733127356
12650,11,0.027896016836166382,2.2948672771453857,0.01116754300892353,0.0041479747742414474,0.05761402100324631,0.0029281489551067352
12700,11,0.02502172440290451,2.2772765159606934,0.009011419489979744,0.003315176349133253,0.052091311663389206,0.003356609959155321
12750,11,0.02447064407169819,2.199674606323242,0.0062273768708109856,0.00259062135592103,0.046842169016599655,0.002555151004344225
12800,11,0.027857746928930283,2.2994213104248047,0.011442110873758793,0.0031029304955154657,0.05703866854310036,0.003138774773105979
12850,11,0.02406628057360649,2.263430118560791,0.004545413888990879,0.0023191834334284067,0.04496379569172859,0.0027157673612236977
12900,11,0.024661200121045113,2.1294941902160645,0.00787528045475483,0.004550139419734478,0.052336886525154114,0.004602799192070961
12950,11,0.02516217902302742,2.3104100227355957,0.0077548548579216,0.0026252835523337126,0.04990087077021599,0.0028065021615475416
13000,11,0.024601224809885025,2.1383094787597656,0.006461828947067261,0.0026446767151355743,0.04748392105102539,0.0030846435111016035
13050,11,0.025530818849802017,2.306213140487671,0.006064536981284618,0.003392430255189538,0.05033119395375252,0.003812341718003154
13100,11,0.027291664853692055,2.3365638256073,0.00569609971717,0.0031005381606519222,0.05157564952969551,0.003804530017077923
13150,11,0.02725948393344879,2.2759170532226562,0.00917785707861185,0.0033966347109526396,0.05495447292923927,0.0037409120704978704
13200,11,0.02852748893201351,2.3516061305999756,0.009538805112242699,0.004410004708915949,0.058640606701374054,0.004406275227665901
13250,11,0.025366298854351044,2.2243258953094482,0.006999436765909195,0.003174631856381893,0.050186075270175934,0.0035240743309259415
13300,12,0.02527141571044922,2.2652997970581055,0.009002369828522205,0.003904091427102685,0.05372375249862671,0.0042193736881017685
13350,12,0.024073325097560883,2.012814521789551,0.0040926337242126465,0.0019505313830450177,0.04276614263653755,0.0025855773128569126
13400,12,0.025605296716094017,2.1775007247924805,0.010011197999119759,0.003644542768597603,0.05353867635130882,0.00339013384655118
13450,12,0.02444540522992611,2.3253931999206543,0.009654518216848373,0.00457299780100584,0.05501909554004669,0.004719209857285023
13500,12,0.024149246513843536,2.317598342895508,0.0064545851200819016,0.0027963141910731792,0.04854665696620941,0.0035585169680416584
13550,12,0.02554245851933956,2.008767604827881,0.006401188671588898,0.0024023677688091993,0.04708196967840195,0.0026921152602881193
13600,12,0.024412337690591812,2.2293782234191895,0.006267012096941471,0.0030344631522893906,0.04888905584812164,0.00402835151180625
13650,12,0.026420922949910164,2.2388839721679688,0.009801829233765602,0.0025831148959696293,0.05251291021704674,0.002512624254450202
13700,12,0.02486482635140419,2.024085521697998,0.004512131214141846,0.0023190611973404884,0.04478534683585167,0.0029689036309719086
13750,12,0.02420927956700325,2.400195598602295,0.007241030689328909,0.002962421393021941,0.04943085461854935,0.003017144277691841
13800,12,0.025246910750865936,2.1310174465179443,0.004962785169482231,0.0025107101537287235,0.04622203856706619,0.0028465469367802143
13850,12,0.027069441974163055,2.3521006107330322,0.005439482629299164,0.0024084574542939663,0.04960284009575844,0.0029249542858451605
13900,12,0.025008805096149445,2.049582004547119,0.007860994897782803,0.002472308464348316,0.04816330224275589,0.0025732845533639193
13950,12,0.026815347373485565,2.17350435256958,0.006546579301357269,0.00264053326100111,0.05008145421743393,0.0032114717178046703
14000,12,0.024224743247032166,2.16220760345459,0.00580010237172246,0.0031053645070642233,0.04758572205901146,0.0036444729194045067
14050,12,0.025594912469387054,2.259620189666748,0.013027898967266083,0.004177930764853954,0.057859234511852264,0.0037603918462991714
14100,12,0.0255526602268219,2.199944257736206,0.004995375871658325,0.0023324652574956417,0.04687165096402168,0.0029914311598986387
14150,12,0.026338614523410797,2.21528959274292,0.013263124972581863,0.003951819613575935,0.05836033821105957,0.003730333410203457
14200,12,0.025407133623957634,2.165618896484375,0.004741729702800512,0.0024994376581162214,0.046549197286367416,0.0030728005804121494
14250,12,0.024409573525190353,2.138943672180176,0.008237658068537712,0.002846323885023594,0.04925646632909775,0.0030681933276355267
14300,12,0.02367601916193962,1.9753212928771973,0.004361624829471111,0.0023618792183697224,0.04340896010398865,0.0031328313052654266
14350,12,0.023292064666748047,2.197326421737671,0.005444538779556751,0.0022825798951089382,0.044857367873191833,0.002851547673344612
14400,12,0.023416098207235336,2.1415164470672607,0.005270024295896292,0.0025028809905052185,0.04475926235318184,0.002862677676603198
14450,12,0.022693190723657608,2.1498358249664307,0.00578142236918211,0.0019840076565742493,0.04398678243160248,0.002778980415314436
14500,13,0.02371007576584816,2.0553479194641113,0.006291708908975124,0.0032791257835924625,0.04720188304781914,0.003644233336672187
14550,13,0.024663668125867844,2.14802885055542,0.0057873958721756935,0.0022531801369041204,0.046343524008989334,0.002899136394262314
14600,13,0.022814234718680382,2.0497941970825195,0.0047287712804973125,0.0024287784472107887,0.0432656928896904,0.0030449386686086655
14650,13,0.021817699074745178,2.233232259750366,0.007702460512518883,0.0027984147891402245,0.046653300523757935,0.003168565919622779
14700,13,0.023943157866597176,2.0793862342834473,0.004588194191455841,0.0023524011485278606,0.044254910200834274,0.002974223345518112
14750,13,0.024239864200353622,2.110229015350342,0.008050530217587948,0.0023084376007318497,0.04747781902551651,0.0023278454318642616
14800,13,0.022962089627981186,2.0131945610046387,0.009458773769438267,0.003577278461307287,0.04993559420108795,0.0038714767433702946
14850,13,0.023477710783481598,2.207744598388672,0.00830470398068428,0.0027430446352809668,0.048495445400476456,0.002931262832134962
14900,13,0.024393854662775993,1.995941162109375,0.00526545662432909,0.002215486252680421,0.0442010834813118,0.0023465813137590885
14950,13,0.022257070988416672,2.177177906036377,0.005234019830822945,0.0025594811886548996,0.04396437853574753,0.0030279147904366255
15000,13,0.02374771051108837,2.1415412425994873,0.015185579657554626,0.0036227102391421795,0.05582760274410248,0.0025638951919972897
15050,13,0.022684350609779358,2.0878336429595947,0.010444551706314087,0.002834025537595153,0.04912452772259712,0.002722429810091853
15100,13,0.02467266283929348,2.096254348754883,0.005554438568651676,0.0019851187244057655,0.0449504591524601,0.002256969688460231
15150,13,0.02214617282152176,2.0022521018981934,0.0061797937378287315,0.002692656358703971,0.04407772794365883,0.0030478467233479023
15200,13,0.025246169418096542,2.1693074703216553,0.010035132057964802,0.004141532350331545,0.05434870719909668,0.004079335834830999
15250,13,0.023970041424036026,1.9148077964782715,0.004934098571538925,0.002331766299903393,0.04317241162061691,0.0023624671157449484
15300,13,0.023135125637054443,2.1213064193725586,0.01040665153414011,0.002519198227673769,0.04908280447125435,0.0024152942933142185
15350,13,0.024287329986691475,2.101212978363037,0.01197296567261219,0.003322902135550976,0.05332458019256592,0.003235319396480918
15400,13,0.02248939871788025,2.11358642578125,0.004839041270315647,0.002223136369138956,0.042914487421512604,0.0027949789073318243
15450,13,0.02183915674686432,2.1163523197174072,0.006201615557074547,0.0029894248582422733,0.04476119950413704,0.0031492398120462894
15500,13,0.023120179772377014,2.146113872528076,0.0038260393775999546,0.0018393619684502482,0.04190589115023613,0.0023897390346974134
15550,13,0.024448921903967857,2.0070180892944336,0.006102260667830706,0.0027101149316877127,0.04630754142999649,0.0030111512169241905
15600,13,0.02552340365946293,2.0959672927856445,0.012669075280427933,0.00301533006131649,0.05414362624287605,0.0024559840094298124
15650,13,0.024439258500933647,2.004063367843628,0.005778503604233265,0.002190415281802416,0.045052703469991684,0.0026242088060826063
15700,14,0.025726916268467903,2.1326589584350586,0.004405466839671135,0.002122733974829316,0.04555569961667061,0.002637284342199564
15750,14,0.022490454837679863,2.0828447341918945,0.012473736889660358,0.003535701660439372,0.051830027252435684,0.002915911143645644
15800,14,0.021945305168628693,2.0615153312683105,0.005936381407082081,0.0023556610103696585,0.04313572123646736,0.002590797608718276
15850,14,0.02302895300090313,2.099740505218506,0.007316225674003363,0.002812151564285159,0.046131908893585205,0.0024758735671639442
15900,14,0.023053569719195366,2.162562608718872,0.003796291770413518,0.002232053317129612,0.04269767552614212,0.0028029445093125105
15950,14,0.023401746526360512,2.1777069568634033,0.007420703768730164,0.0020901979878544807,0.04604053124785423,0.0022393506951630116
16000,14,0.02444969303905964,1.9390606880187988,0.006534716114401817,0.0032332339324057102,0.04755580797791481,0.0036428598687052727
16050,14,0.024261998012661934,2.064014196395874,0.007779519539326429,0.003080786671489477,0.0486614927649498,0.0032191146165132523
16100,14,0.022768743336200714,2.2121169567108154,0.006784101016819477,0.002565789734944701,0.045809339731931686,0.0026301227044314146
16150,14,0.02196979522705078,2.3043878078460693,0.005058986134827137,0.0019238615641370416,0.0426366850733757,0.0021621030755341053
16200,14,0.022851981222629547,2.11759614944458,0.0037650091107934713,0.0016840099124237895,0.04100119695067406,0.0021122125908732414
16250,14,0.02253912016749382,2.144556999206543,0.007358302362263203,0.0025381557643413544,0.04602695629000664,0.002868597861379385
16300,14,0.02148105576634407,1.9950237274169922,0.0047916229814291,0.002900503110140562,0.04279059171676636,0.003642295952886343
16350,14,0.025039643049240112,2.021627426147461,0.010188142769038677,0.002957899123430252,0.05122898891568184,0.00293516693636775
16400,14,0.02323046699166298,2.143998146057129,0.00861317478120327,0.0032304199412465096,0.04891544580459595,0.003121396293863654
16450,14,0.021105222404003143,1.9906584024429321,0.0032659152057021856,0.0021304027177393436,0.039514198899269104,0.0030593634583055973
16500,14,0.02386649139225483,1.9518004655838013,0.009793519973754883,0.003023605328053236,0.04965251684188843,0.003209897316992283
16550,14,0.02282317355275154,2.039520025253296,0.006098494399338961,0.002530197147279978,0.044470109045505524,0.0028206435963511467
16600,14,0.023692259564995766,1.9731154441833496,0.006958948448300362,0.002238603075966239,0.04500587284564972,0.002250485122203827
16650,14,0.02167339250445366,1.9175467491149902,0.004064491018652916,0.0019308534683659673,0.03976847976446152,0.0025120116770267487
16700,14,0.021479476243257523,2.003080368041992,0.006688991561532021,0.0018113967962563038,0.04200414940714836,0.0020088814198970795
16750,14,0.022136330604553223,1.8954094648361206,0.0064298175275325775,0.0025105581153184175,0.04311201348900795,0.002558257430791855
16800,14,0.02503507025539875,2.141489028930664,0.0070863706059753895,0.0028128200210630894,0.048542995005846024,0.0029012891463935375
16850,14,0.023895252496004105,2.013422966003418,0.006820017471909523,0.002830241806805134,0.046568866819143295,0.002956238342449069
16900,15,0.02441573143005371,2.0617318153381348,0.0048190015368163586,0.0019308447372168303,0.04388599470257759,0.002411757130175829
16950,15,0.02407282218337059,2.1260223388671875,0.016300035640597343,0.003584695979952812,0.057392291724681854,0.002804624382406473
17000,15,0.021557454019784927,2.071469783782959,0.00823307130485773,0.0024167203810065985,0.04493794962763786,0.0023733568377792835
17050,15,0.021726273000240326,1.9699103832244873,0.007917903363704681,0.002452566521242261,0.04425482451915741,0.002308530267328024
17100,15,0.022189907729625702,1.97574782371521,0.0031034299172461033,0.00230166083201766,0.04099442809820175,0.0035206880420446396
17150,15,0.023542331531643867,1.9544875621795654,0.007087145000696182,0.002469034865498543,0.04556115344166756,0.0026902086101472378
17200,15,0.02372327819466591,2.0244789123535156,0.005787532776594162,0.002232411177828908,0.04433657228946686,0.002470957115292549
17250,15,0.02347133494913578,2.0290911197662354,0.0048010689206421375,0.002395057352259755,0.04350081458687782,0.002687897067517042
17300,15,0.02297825738787651,1.8589377403259277,0.006232231855392456,0.0022913930006325245,0.04342949762940407,0.002632926916703582
17350,15,0.02544739469885826,2.1047959327697754,0.007704542949795723,0.002425621496513486,0.048911698162555695,0.002810160629451275
17400,15,0.022905047982931137,2.0228562355041504,0.00838138721883297,0.0027795969508588314,0.046663232147693634,0.0024829190224409103
17450,15,0.024785855785012245,2.0323376655578613,0.008218826726078987,0.002791662933304906,0.04901128262281418,0.0030532493256032467
17500,15,0.020301710814237595,1.9434053897857666,0.003801219630986452,0.001752323703840375,0.03758431598544121,0.002012032549828291
17550,15,0.0208082627505064,1.9425952434539795,0.00511787086725235,0.001809585839509964,0.03971533849835396,0.0022666421718895435
17600,15,0.02269788458943367,2.0088698863983154,0.011452002450823784,0.0030825664289295673,0.049946606159210205,0.002669805660843849
17650,15,0.021655218675732613,2.159442901611328,0.0035973084159195423,0.0022917971946299076,0.04131128638982773,0.0029697471763938665
17700,15,0.02374142035841942,1.9644768238067627,0.006145370192825794,0.002292102202773094,0.044355180114507675,0.0023539026733487844
17750,15,0.02260054275393486,2.022390365600586,0.005123562179505825,0.0024779015220701694,0.04342222958803177,0.0031082748901098967
17800,15,0.025554876774549484,2.0133414268493652,0.011230070143938065,0.002766203600913286,0.052384208887815475,0.0027663535438477993
17850,15,0.022603174671530724,1.9725275039672852,0.004845885559916496,0.0021087508648633957,0.04226520657539368,0.0028447587974369526
17900,15,0.023386750370264053,1.9709157943725586,0.008686612360179424,0.0024045465979725122,0.04703228920698166,0.002699802629649639
17950,15,0.022217074409127235,1.9691029787063599,0.007466932758688927,0.002806555014103651,0.044931478798389435,0.0025954004377126694
18000,15,0.022785663604736328,1.9912253618240356,0.0048098876141011715,0.002117287367582321,0.04218010976910591,0.002511142287403345
18050,15,0.02242083102464676,1.8689911365509033,0.005290922708809376,0.002278776839375496,0.0419047586619854,0.0025692693889141083
18100,16,0.02298915758728981,2.0202555656433105,0.008562999777495861,0.0029579834081232548,0.04749680310487747,0.0028853844851255417
18150,16,0.022415699437260628,1.9914885759353638,0.006987996399402618,0.002292042598128319,0.04425731301307678,0.002604135312139988
18200,16,0.0225275456905365,1.9389142990112305,0.006043171510100365,0.001817160053178668,0.04223243519663811,0.002149985171854496
18250,16,0.022165793925523758,1.8876900672912598,0.007194790989160538,0.0022283256985247135,0.04351850599050522,0.002491147257387638
18300,16,0.023873018100857735,2.004244327545166,0.005125942640006542,0.0022672072518616915,0.043758586049079895,0.0024711941368877888
18350,16,0.02345859631896019,1.9261958599090576,0.005075411405414343,0.0021938332356512547,0.043386925011873245,0.0030281073413789272
18400,16,0.023391466587781906,1.8558874130249023,0.00811059307307005,0.002626114059239626,0.04626297950744629,0.002855367958545685
18450,16,0.02434721775352955,2.1160213947296143,0.020989300683140755,0.004145430400967598,0.06291794031858444,0.002855885773897171
18500,16,0.02272622287273407,2.0876545906066895,0.004400339908897877,0.0016943595837801695,0.04137692600488663,0.0021177325397729874
18550,16,0.02259708195924759,2.0095291137695312,0.012116001918911934,0.0027151810936629772,0.05025933310389519,0.0027834202628582716
18600,16,0.022413745522499084,2.0820324420928955,0.00538920983672142,0.0028928390238434076,0.04442230984568596,0.0033163526095449924
18650,16,0.02139975130558014,2.0176446437835693,0.008045440539717674,0.0025944476947188377,0.04492475837469101,0.0027968953363597393
18700,16,0.022407371550798416,1.9220848083496094,0.011806545779109001,0.0036893938668072224,0.05036815255880356,0.0028544138185679913
18750,16,0.02278798446059227,1.8798199892044067,0.009721601381897926,0.004068519454449415,0.049694277346134186,0.003717071143910289
18800,16,0.021904608234763145,2.112710952758789,0.008416714146733284,0.0020189736969769,0.04551127925515175,0.002607431262731552
18850,16,0.0223386287689209,1.976660966873169,0.004708360880613327,0.0021634569857269526,0.04136810824275017,0.0022743537556380033
18900,16,0.02247578278183937,2.1029582023620605,0.007206495851278305,0.002642574952915311,0.04633362963795662,0.0034939839970320463
18950,16,0.023060046136379242,1.881338357925415,0.004113942384719849,0.0023423831444233656,0.041964638978242874,0.003041572868824005
19000,16,0.02250726707279682,2.013476848602295,0.006436270661652088,0.002353307791054249,0.04412692040205002,0.0027626892551779747
19050,16,0.021880444139242172,1.8865444660186768,0.006155974697321653,0.002204949501901865,0.04225612059235573,0.002582030836492777
19100,16,0.023111851885914803,1.854758858680725,0.004986518993973732,0.0019645183347165585,0.04158667474985123,0.002249989891424775
19150,16,0.021142981946468353,1.9978379011154175,0.004284423775970936,0.001660743379034102,0.039537232369184494,0.002459894400089979
19200,16,0.023005856201052666,1.910866379737854,0.004087359178811312,0.0022885792423039675,0.04183873534202576,0.0029026102274656296
19250,16,0.022047201171517372,1.98078453540802,0.004726947285234928,0.0023116141092032194,0.04152052849531174,0.0025308444164693356
19300,17,0.022185947746038437,1.9412766695022583,0.0056435726583004,0.002190596191212535,0.042177096009254456,0.002450595609843731
19350,17,0.02112436294555664,1.998063564300537,0.01095013227313757,0.003350330051034689,0.048282984644174576,0.0028678427916020155
19400,17,0.020458262413740158,1.9891172647476196,0.007532456424087286,0.00338189210742712,0.04470733553171158,0.003389137564226985
19450,17,0.021804526448249817,1.8947769403457642,0.008434846997261047,0.0035194260999560356,0.04730437323451042,0.004071689676493406
19500,17,0.023236215114593506,2.061295509338379,0.011792841367423534,0.004151839762926102,0.052976299077272415,0.0034889238886535168
19550,17,0.021809183061122894,1.825681209564209,0.0029756370931863785,0.001444122288376093,0.03726555407047272,0.0019082068465650082
19600,17,0.021911343559622765,2.052957534790039,0.007735671475529671,0.0025655876379460096,0.04489870369434357,0.002421317622065544
19650,17,0.022265832871198654,1.9396183490753174,0.005374673753976822,0.0017878870712593198,0.0411405935883522,0.002014110330492258
19700,17,0.020466096699237823,1.8736692667007446,0.0035569334868341684,0.0012639716733247042,0.03634081408381462,0.00168546661734581
19750,17,0.021426904946565628,1.9965434074401855,0.008593940176069736,0.002537528518587351,0.04518899694085121,0.0026479053776711226
19800,17,0.020108241587877274,1.9969278573989868,0.004185931757092476,0.0015734427142888308,0.03772306814789772,0.0018708144780248404
19850,17,0.022357461974024773,1.834418535232544,0.004906720481812954,0.0019955765455961227,0.041078995913267136,0.002647147513926029
19900,17,0.020585041493177414,1.987938404083252,0.0036613945849239826,0.001752492506057024,0.03825533390045166,0.0023167121689766645
19950,17,0.021095357835292816,1.8956959247589111,0.005551214795559645,0.0017056574579328299,0.03960235044360161,0.0017716385191306472
20000,17,0.0212823748588562,1.9192336797714233,0.003547327360138297,0.001847752253524959,0.03865461423993111,0.00238098856061697
20050,17,0.023700878024101257,1.890655279159546,0.010867565870285034,0.003651036648079753,0.05119176581501961,0.0035190097987651825
20100,17,0.021575327962636948,1.894439935684204,0.007142938673496246,0.0023541166447103024,0.043314795941114426,0.0027702110819518566
20150,17,0.02061576023697853,1.919224500656128,0.004402128979563713,0.0020505660213530064,0.039358921349048615,0.002694342751055956
20200,17,0.023009926080703735,1.9784355163574219,0.0068204449489712715,0.002623126143589616,0.044805917888879776,0.0024602441117167473
20250,17,0.022841736674308777,1.9613512754440308,0.00495927594602108,0.0019520100904628634,0.04238327965140343,0.0028235025238245726
20300,17,0.020665273070335388,2.0294017791748047,0.006748169660568237,0.0024734828621149063,0.04301507771015167,0.002981143072247505
20350,17,0.021305257454514503,1.850707769393921,0.009652463719248772,0.0022387756034731865,0.044560354202985764,0.0021103210747241974
20400,17,0.02113463170826435,1.945761799812317,0.003686658339574933,0.0014428072609007359,0.03770748898386955,0.0017145848833024502
20450,17,0.020279571413993835,1.8851065635681152,0.004481960088014603,0.002003938425332308,0.03872576355934143,0.002534763654693961
20500,17,0.019184214994311333,2.0213685035705566,0.005208374001085758,0.002266156952828169,0.039308562874794006,0.002542976988479495
20550,18,0.02189043164253235,2.098895311355591,0.008206730708479881,0.002428741892799735,0.045766983181238174,0.002746599493548274
20600,18,0.021019916981458664,1.9210506677627563,0.004079042002558708,0.001983058638870716,0.03938117250800133,0.0026939043309539557
20650,18,0.019631750881671906,2.018468141555786,0.005395730026066303,0.0017338490579277277,0.03914644941687584,0.0022927778773009777
20700,18,0.02165697142481804,1.9273881912231445,0.004723051562905312,0.002553491620346904,0.041387889534235,0.002817432163283229
20750,18,0.021229147911071777,1.9962913990020752,0.009312298148870468,0.0029422929510474205,0.04685227572917938,0.003387080505490303
20800,18,0.02237621881067753,1.9299283027648926,0.007904861122369766,0.002654046518728137,0.0455697700381279,0.0029850031714886427
20850,18,0.0202791690826416,2.0530481338500977,0.0038639104459434748,0.0019386264029890299,0.03888067603111267,0.0025337303522974253
20900,18,0.019367249682545662,1.8764333724975586,0.0030290798749774694,0.0016544070094823837,0.03558943793177605,0.002156532369554043
20950,18,0.02028261497616768,2.071404457092285,0.0064801787957549095,0.0018635091837495565,0.041162315756082535,0.002178989350795746
21000,18,0.022521788254380226,1.7312930822372437,0.004936504177749157,0.001874803681857884,0.04015536233782768,0.002165799029171467
21050,18,0.02275756560266018,2.0059940814971924,0.01138998568058014,0.002324771834537387,0.04887821525335312,0.0023759223986417055
21100,18,0.02057657390832901,1.8261957168579102,0.0042631542310118675,0.0021396672818809748,0.03874827176332474,0.0026379001792520285
21150,18,0.020879171788692474,1.8615171909332275,0.007606482598930597,0.0024852959904819727,0.04285862296819687,0.0025800885632634163
21200,18,0.021161934360861778,1.9449915885925293,0.01098565198481083,0.00205523194745183,0.04606698080897331,0.0021392079070210457
21250,18,0.019276313483715057,1.9021416902542114,0.0036017061211168766,0.0015091316308826208,0.03590548038482666,0.002007621107622981
21300,18,0.02121119201183319,2.030518054962158,0.006787706166505814,0.002315226476639509,0.04269934818148613,0.0022326328326016665
21350,18,0.022661913186311722,1.8534173965454102,0.010101929306983948,0.00314942910335958,0.04823872447013855,0.003058368107303977
21400,18,0.021162599325180054,1.911887288093567,0.0066404202952980995,0.0016267303144559264,0.040782056748867035,0.0017928692977875471
21450,18,0.02208298072218895,1.8241671323776245,0.014479057863354683,0.002922446234151721,0.050923626869916916,0.002318303333595395
21500,18,0.020604226738214493,1.8884596824645996,0.006802611518651247,0.002073876094073057,0.04133892059326172,0.0024159098975360394
21550,18,0.020586274564266205,1.7818647623062134,0.004773424938321114,0.002086118794977665,0.038694482296705246,0.002339340280741453
21600,18,0.02157585695385933,2.0176424980163574,0.0084261205047369,0.0020437121856957674,0.04441164433956146,0.002277742838487029
21650,18,0.01953914202749729,1.81141197681427,0.005740405060350895,0.002077084733173251,0.038647886365652084,0.0022341932635754347
21700,18,0.02136288397014141,1.9670658111572266,0.008303649723529816,0.0025141765363514423,0.04411427676677704,0.0020982406567782164
21750,19,0.021617017686367035,1.935088872909546,0.006682330276817083,0.002173417480662465,0.04273727536201477,0.0025890651158988476
21800,19,0.02110159769654274,1.9351396560668945,0.004792430438101292,0.0016142195090651512,0.039272136986255646,0.0020881909877061844
21850,19,0.021183129400014877,1.8622477054595947,0.009372239001095295,0.001815547002479434,0.04363194480538368,0.001949791214428842
21900,19,0.020236482843756676,1.7959662675857544,0.005829602479934692,0.002046043984591961,0.03907792642712593,0.0019859671592712402
21950,19,0.02173047885298729,1.8404172658920288,0.0055310530588030815,0.001527078216895461,0.04051554948091507,0.0025248518213629723
22000,19,0.02216094732284546,1.8940532207489014,0.004391342401504517,0.0018576793372631073,0.040590912103652954,0.0027106767520308495
22050,19,0.019843053072690964,1.9237754344940186,0.010303120128810406,0.002480346942320466,0.04446375370025635,0.002218357753008604
22100,19,0.020461928099393845,1.8544278144836426,0.005671587772667408,0.0016120271757245064,0.038948941975831985,0.0019312622025609016
22150,19,0.019789880141615868,1.9371721744537354,0.0037703737616539,0.0018247084226459265,0.03743702545762062,0.002366205444559455
22200,19,0.022111672908067703,1.9442603588104248,0.009670657105743885,0.0025521046482026577,0.04698320850729942,0.002927470952272415
22250,19,0.022325735539197922,1.8716689348220825,0.00886419415473938,0.001934587024152279,0.04461709409952164,0.00213423278182745
22300,19,0.02095796912908554,1.9121243953704834,0.0065809437073767185,0.0019476728048175573,0.04106570780277252,0.0020185019820928574
22350,19,0.021960541605949402,1.9195811748504639,0.0031205143313854933,0.0014467189321294427,0.03799363598227501,0.0018679590430110693
22400,19,0.022577553987503052,1.9452310800552368,0.006652517709881067,0.002222563838586211,0.04369300603866577,0.0025142133235931396
22450,19,0.0209999680519104,1.9723140001296997,0.00703460955992341,0.002520643174648285,0.04307796433568001,0.0026611723005771637
22500,19,0.02163473144173622,1.8706841468811035,0.009618904441595078,0.003553367219865322,0.04727275297045708,0.0031123273074626923
22550,19,0.020895570516586304,1.872317910194397,0.007334613241255283,0.002454035449773073,0.04290067404508591,0.002854864811524749
22600,19,0.02125076949596405,1.8534669876098633,0.008071595802903175,0.0019274984952062368,0.04302535578608513,0.0025081592611968517
22650,19,0.020429562777280807,1.8177425861358643,0.0032717508729547262,0.0018731080926954746,0.03682691603899002,0.0021637824829667807
22700,19,0.021258141845464706,1.926192283630371,0.008054403588175774,0.0020301162730902433,0.0431332141160965,0.0021595912985503674
22750,19,0.020759133622050285,1.96567702293396,0.00936311949044466,0.002594711259007454,0.044864971190690994,0.0023196241818368435
22800,19,0.02248912677168846,1.9072779417037964,0.004495074972510338,0.0018481777515262365,0.04056290537118912,0.0021941382437944412
22850,19,0.020469240844249725,1.871579885482788,0.003436305560171604,0.0017477809451520443,0.03745608031749725,0.002444850280880928
22900,19,0.021015983074903488,1.89554762840271,0.01084098406136036,0.003792077535763383,0.04812890663743019,0.0030021255370229483
22950,20,0.020167937502264977,1.7698583602905273,0.005283943843096495,0.002357273828238249,0.039228200912475586,0.0025697543751448393
23000,20,0.019384555518627167,1.9093666076660156,0.0043202415108680725,0.0017507601296529174,0.036786485463380814,0.0017840932123363018
23050,20,0.021057290956377983,1.7984739542007446,0.007368915248662233,0.0024013936053961515,0.04219089448451996,0.0023709258530288935
23100,20,0.020119575783610344,1.8773456811904907,0.0030596957076340914,0.001276256050914526,0.035501521080732346,0.0016592683969065547
23150,20,0.019798358902335167,1.8930668830871582,0.005109911318868399,0.0019602759275585413,0.038587749004364014,0.002253865823149681
23200,20,0.02012595534324646,1.855187177658081,0.004707916174083948,0.0018815684597939253,0.03822816535830498,0.0022367907222360373
23250,20,0.021316103637218475,1.8677228689193726,0.011190234683454037,0.0022917338646948338,0.04656675085425377,0.0024300620425492525
23300,20,0.020622994750738144,2.0018868446350098,0.011683313176035881,0.002770181279629469,0.047705866396427155,0.0026199433486908674
23350,20,0.020614836364984512,1.9184880256652832,0.006121590733528137,0.001847873325459659,0.040314871817827225,0.0021381317637860775
23400,20,0.020861204713582993,1.9201574325561523,0.004134585149586201,0.001792693161405623,0.038557592779397964,0.002168325474485755
23450,20,0.02045239321887493,1.782447099685669,0.004561766982078552,0.001810956746339798,0.03807483986020088,0.0023374888114631176
23500,20,0.01890687830746174,1.9485387802124023,0.005865116138011217,0.001751629402860999,0.038344260305166245,0.002077941782772541
