step,epoch,total,recon,dyn,pred_recon,anchor,anchor_pred,gain,a_v_mean
9450,28,0.5065833330154419,0.255226194858551,0.0018739206716418266,0.2473970651626587,0.0010364586487412453,0.0010497203329578042,0.0,0.7850496768951416
9500,28,0.5089134573936462,0.2536071538925171,0.00252881390042603,0.25038498640060425,0.0011855072807520628,0.0012069323565810919,0.0,0.7997814416885376
9550,28,0.5207464098930359,0.2578156888484955,0.0021116826683282852,0.2586866319179535,0.0010600623209029436,0.001072329469025135,0.0,0.7928161025047302
9600,28,0.5148727297782898,0.25936412811279297,0.002125107916072011,0.2510553002357483,0.0011565424501895905,0.0011716240551322699,0.0,0.804293155670166
9650,28,0.5036866664886475,0.25173619389533997,0.0021614099387079477,0.2476353645324707,0.0010730517096817493,0.0010806305799633265,0.0,0.7797338962554932
9700,29,0.5074684023857117,0.25549399852752686,0.0018482906743884087,0.24814832210540771,0.0009727812721394002,0.001005011610686779,0.0,0.7644204497337341
9750,29,0.5091192126274109,0.2559390068054199,0.0021313424222171307,0.24885529279708862,0.0010856492444872856,0.0011079543037340045,0.0,0.7845973372459412
9800,29,0.50070720911026,0.25035032629966736,0.0017985381418839097,0.24661333858966827,0.0009588939719833434,0.0009861025027930737,0.0,0.7761326432228088
9850,29,0.5096726417541504,0.2554449141025543,0.0018909163773059845,0.24998733401298523,0.0011572762159630656,0.0011922353878617287,0.0,0.759066104888916
9900,29,0.5106880068778992,0.25624755024909973,0.002488455967977643,0.24998323619365692,0.0009737687651067972,0.0009949563536792994,0.0,0.7923732399940491
9950,29,0.5088653564453125,0.2551114857196808,0.002130836946889758,0.24930250644683838,0.0011488290037959814,0.001171713462099433,0.0,0.7796155214309692
10000,29,0.5070713758468628,0.2551566958427429,0.0023060853127390146,0.24710582196712494,0.0012413631193339825,0.001261409604921937,0.0,0.7676711082458496
10050,30,0.4991407096385956,0.24943922460079193,0.002129117026925087,0.2454403191804886,0.0010555898770689964,0.0010764318285509944,0.0,0.7985682487487793
10100,30,0.49758675694465637,0.24995453655719757,0.0017358477925881743,0.2437981367111206,0.0010368413059040904,0.0010613715276122093,0.0,0.7791666388511658
10150,30,0.5024062395095825,0.2520217299461365,0.0021246832329779863,0.2457197606563568,0.0012605051742866635,0.0012795287184417248,0.0,0.7731050252914429
10200,30,0.5024914741516113,0.25197309255599976,0.002180140232667327,0.2460544854402542,0.0011263261549174786,0.0011574120726436377,0.0,0.7740210294723511
10250,30,0.5032267570495605,0.2528354525566101,0.00332740624435246,0.2450595498085022,0.000990679720416665,0.0010136875789612532,0.0,0.8039236068725586
10300,30,0.5050880908966064,0.2536475658416748,0.002160850679501891,0.24717965722084045,0.0010346319759264588,0.001065378193743527,0.0,0.77281653881073
10350,30,0.5123121738433838,0.2561073303222656,0.0019035445293411613,0.25198280811309814,0.0011501999106258154,0.0011683012126013637,0.0,0.7671089768409729
10400,31,0.500302791595459,0.2513777017593384,0.001873348723165691,0.24463850259780884,0.0012003296287730336,0.0012129214592278004,0.0,0.7865694761276245
10450,31,0.5045005083084106,0.2533085346221924,0.002076374366879463,0.2466856688261032,0.0011788795236498117,0.0012510654050856829,0.0,0.7932009696960449
10500,31,0.5063236355781555,0.2563156485557556,0.001840383978560567,0.24561280012130737,0.0012660864740610123,0.0012887765187770128,0.0,0.7796108722686768
10550,31,0.5126155614852905,0.2564220726490021,0.002080710371956229,0.2514844834804535,0.001300472067669034,0.0013278948608785868,0.0,0.751842737197876
10600,31,0.5000574588775635,0.25133970379829407,0.002284639049321413,0.24427975714206696,0.0010582429822534323,0.001095067709684372,0.0,0.7914836406707764
10650,31,0.502729058265686,0.25078344345092773,0.003156929975375533,0.24675045907497406,0.0010047312825918198,0.0010334604885429144,0.0,0.7752269506454468
10700,32,0.4980282187461853,0.2500545084476471,0.0018457527039572597,0.24410679936408997,0.0010000062175095081,0.0010211360640823841,0.0,0.7769210338592529
10750,32,0.5024496912956238,0.25080400705337524,0.0020724956411868334,0.24732394516468048,0.0010998450452461839,0.0011494166683405638,0.0,0.7801053524017334
10800,32,0.496499240398407,0.248975932598114,0.0025218480732291937,0.24277502298355103,0.0010949873831123114,0.0011314384173601866,0.0,0.7765271663665771
10850,32,0.506371259689331,0.2552260458469391,0.0020774814765900373,0.24687984585762024,0.0010805987985804677,0.0011072932975366712,0.0,0.7772892713546753
10900,32,0.5119447112083435,0.25752565264701843,0.002100882353261113,0.2500240206718445,0.0011237645521759987,0.0011703118216246367,0.0,0.7808783650398254
10950,32,0.5116757154464722,0.2570093274116516,0.0025313899386674166,0.2496156245470047,0.0012504749465733767,0.001268950873054564,0.0,0.7726213932037354
11000,32,0.5025503039360046,0.2539142668247223,0.0020593199878931046,0.244165301322937,0.0012006289325654507,0.0012107959482818842,0.0,0.7770266532897949
11050,33,0.5034315586090088,0.24941402673721313,0.00211145356297493,0.2492244690656662,0.001322166295722127,0.001359441434033215,0.0,0.785758376121521
11100,33,0.5128288865089417,0.2562800645828247,0.002332645235583186,0.2516230344772339,0.0012767305597662926,0.0013163979165256023,0.0,0.7757956385612488
11150,33,0.4985607862472534,0.24926555156707764,0.003937690518796444,0.24312758445739746,0.0011073583737015724,0.001122603309340775,0.0,0.7813265323638916
11200,33,0.5039271712303162,0.25089359283447266,0.002402625046670437,0.2484438270330429,0.0010828240774571896,0.0011042940896004438,0.0,0.762752115726471
11250,33,0.5026893615722656,0.2512931525707245,0.002349543385207653,0.24650445580482483,0.0012510272208601236,0.0012911693193018436,0.0,0.7702329158782959
11300,33,0.49680328369140625,0.24695278704166412,0.003523873630911112,0.24377045035362244,0.0012682175729423761,0.0012879655696451664,0.0,0.7714267373085022
11350,33,0.49421417713165283,0.24735751748085022,0.0022184799890965223,0.24195948243141174,0.0013297348050400615,0.001348969992250204,0.0,0.7944688200950623
11400,34,0.49126577377319336,0.24581901729106903,0.002281585708260536,0.24068708717823029,0.001230169553309679,0.001247874810360372,0.0,0.7834776639938354
11450,34,0.5002747774124146,0.24955354630947113,0.0023790535051375628,0.24592049419879913,0.0012013072846457362,0.0012203962542116642,0.0,0.7793104648590088
11500,34,0.49854227900505066,0.2487303763628006,0.0022348163183778524,0.24517858028411865,0.0011858048383146524,0.0012127147056162357,0.0,0.7599263787269592
11550,34,0.504883348941803,0.25239166617393494,0.0022026405204087496,0.2479129582643509,0.0011626475024968386,0.0012134576682001352,0.0,0.7543222904205322
11600,34,0.5015900135040283,0.25039535760879517,0.003000587923452258,0.2454037070274353,0.0013728103367611766,0.0014175842516124249,0.0,0.7769029140472412
11650,34,0.5074525475502014,0.25173747539520264,0.0025410540401935577,0.25084441900253296,0.0011530891060829163,0.0011764505179598927,0.0,0.7809053659439087
11700,34,0.5105271339416504,0.2537001967430115,0.002214504173025489,0.251989483833313,0.0012922394089400768,0.0013307412154972553,0.0,0.7704063653945923
11750,35,0.49782446026802063,0.2484416663646698,0.00255390303209424,0.24459880590438843,0.0011001069797202945,0.0011299923062324524,0.0,0.7845127582550049
11800,35,0.49451693892478943,0.2485026717185974,0.00248279538936913,0.24115079641342163,0.0011774117592722178,0.0012032713275402784,0.0,0.7848443984985352
11850,35,0.5037422776222229,0.2520415782928467,0.0021796640940010548,0.24687281250953674,0.0013063454534858465,0.0013418898452073336,0.0,0.7801048755645752
11900,35,0.507732629776001,0.25435933470726013,0.0025683913845568895,0.24810248613357544,0.001334326108917594,0.0013681205455213785,0.0,0.7706379294395447
11950,35,0.5047299265861511,0.2530463635921478,0.002659722464159131,0.2467983067035675,0.0010978906648233533,0.0011276595760136843,0.0,0.774590015411377
12000,35,0.5105631947517395,0.25578925013542175,0.002685102168470621,0.2497846633195877,0.0011424657423049212,0.0011617573909461498,0.0,0.7598628997802734
12050,35,0.5043831467628479,0.2513619661331177,0.0038604631554335356,0.24701452255249023,0.0010557223577052355,0.001090485486201942,0.0,0.7840242385864258
12100,36,0.5040104985237122,0.25297555327415466,0.0024008452892303467,0.2459564059972763,0.0013147536665201187,0.001362914452329278,0.0,0.7764444947242737
12150,36,0.4925002157688141,0.24570584297180176,0.0026676554698497057,0.24175475537776947,0.0011745716910809278,0.0011973963119089603,0.0,0.770671010017395
12200,36,0.4982411563396454,0.24712976813316345,0.003597522620111704,0.24505922198295593,0.0012161035556346178,0.0012385158333927393,0.0,0.799419105052948
12250,36,0.4972209930419922,0.24774542450904846,0.0027271949220448732,0.24436068534851074,0.0011825624387711287,0.0012051383964717388,0.0,0.775216817855835
12300,36,0.49673569202423096,0.2506740689277649,0.0024872522335499525,0.2412324994802475,0.001166322734206915,0.0011755640152841806,0.0,0.7650112509727478
12350,36,0.49124565720558167,0.24415114521980286,0.002260534092783928,0.24253347516059875,0.0011415740009397268,0.001158916624262929,0.0,0.7778029441833496
12400,36,0.4923107624053955,0.24805733561515808,0.002152932807803154,0.23990239202976227,0.0010884103830903769,0.0011096812086179852,0.0,0.778031051158905
12450,37,0.501282811164856,0.250590443611145,0.003094410989433527,0.24511440098285675,0.0012292173923924565,0.0012543434277176857,0.0,0.7832657694816589
12500,37,0.47740647196769714,0.2391054630279541,0.002571377670392394,0.23306959867477417,0.001318004447966814,0.001342036877758801,0.0,0.7634029388427734
12550,37,0.49083590507507324,0.2449733167886734,0.002672815229743719,0.2408667951822281,0.0011413670144975185,0.001181605039164424,0.0,0.7725995779037476
12600,37,0.5006474852561951,0.25124114751815796,0.0025410985108464956,0.24447499215602875,0.0011720266193151474,0.0012182153295725584,0.0,0.772301197052002
12650,37,0.4929165244102478,0.2482711374759674,0.003012007800862193,0.23927521705627441,0.001172466087155044,0.0011857151985168457,0.0,0.7782011032104492
12700,37,0.50022292137146,0.2510804533958435,0.0026948153972625732,0.24392962455749512,0.0012451006332412362,0.0012729289010167122,0.0,0.7909150123596191
12750,37,0.4979732930660248,0.2520633041858673,0.0022075828164815903,0.24139441549777985,0.0011447863653302193,0.001163180684670806,0.0,0.7685695886611938
12800,38,0.49606022238731384,0.24850720167160034,0.002231620019301772,0.24280625581741333,0.001234277500770986,0.0012808803003281355,0.0,0.7654655575752258
12850,38,0.4908807873725891,0.2441416084766388,0.0025398533325642347,0.24166807532310486,0.001247511012479663,0.0012836965033784509,0.0,0.7651718854904175
12900,38,0.493472695350647,0.24847252666950226,0.002976903924718499,0.2397262305021286,0.0011386681580916047,0.0011583962477743626,0.0,0.7591549158096313
12950,38,0.49364542961120605,0.2461017519235611,0.00228497083298862,0.24315080046653748,0.0010509076528251171,0.0010569971054792404,0.0,0.7663620114326477
13000,38,0.4948465824127197,0.24672791361808777,0.0025894150603562593,0.24296095967292786,0.0012749452143907547,0.00129335792735219,0.0,0.7642827033996582
13050,38,0.5012242794036865,0.2516446113586426,0.0029720801394432783,0.24399277567863464,0.0012971634278073907,0.0013176604406908154,0.0,0.756271481513977
13100,38,0.5015601515769958,0.2490534782409668,0.0025254376232624054,0.24720178544521332,0.001378753804601729,0.0014006765559315681,0.0,0.761557936668396
13150,39,0.4807533919811249,0.23843219876289368,0.002455031732097268,0.23754242062568665,0.001142782042734325,0.0011809852439910173,0.0,0.7669645547866821
13200,39,0.4873247444629669,0.24315764009952545,0.0022310425993055105,0.23910361528396606,0.0014065037248656154,0.0014259470626711845,0.0,0.7718213796615601
13250,39,0.49785128235816956,0.24906675517559052,0.002294013276696205,0.2437935322523117,0.0013369147200137377,0.0013600700767710805,0.0,0.775482177734375
13300,39,0.4897406995296478,0.2445281445980072,0.002666500397026539,0.24040573835372925,0.0010581298265606165,0.001082184724509716,0.0,0.7663077116012573
13350,39,0.4991030991077423,0.25115060806274414,0.002616393845528364,0.24325980246067047,0.0010226431768387556,0.0010536641348153353,0.0,0.766923189163208
13400,39,0.48856955766677856,0.2430197298526764,0.00250644120387733,0.240325927734375,0.0013518347404897213,0.0013656397350132465,0.0,0.7647219300270081
13450,39,0.4928233325481415,0.24780775606632233,0.0022576439660042524,0.24029198288917542,0.0012097961734980345,0.0012561625335365534,0.0,0.7720620632171631
13500,40,0.48221924901008606,0.23853088915348053,0.002377283526584506,0.23907123506069183,0.0011095469817519188,0.0011302996426820755,0.0,0.7550653219223022
13550,40,0.49537283182144165,0.24715837836265564,0.0024950678925961256,0.24332593381404877,0.0011840658262372017,0.0012093833647668362,0.0,0.7737833261489868
13600,40,0.48006734251976013,0.2383842170238495,0.002877933904528618,0.2363174706697464,0.0012305928394198418,0.0012571318075060844,0.0,0.765390157699585
13650,40,0.5034430623054504,0.2507285475730896,0.0026397400069981813,0.24749374389648438,0.0012788050808012486,0.0013022131752222776,0.0,0.7639033794403076
13700,40,0.49126967787742615,0.2454158365726471,0.0023270240053534508,0.24077223241329193,0.0013667844468727708,0.0013878082390874624,0.0,0.7698379158973694
13750,40,0.4984772205352783,0.24974213540554047,0.0028534193988889456,0.24298997223377228,0.001426556147634983,0.0014651736710220575,0.0,0.7964341640472412
13800,40,0.49820125102996826,0.24896788597106934,0.003150781849399209,0.24403129518032074,0.0010227363090962172,0.0010285781463608146,0.0,0.769079864025116
