dim,in_block,corr_x,corr_y,corr_cos,corr_sin
69,0,-0.2140,0.0696,-0.0169,-0.0142
70,0,-0.0206,0.0517,-0.0549,0.0215
71,0,0.1193,0.0212,0.0196,0.0601
72,0,-0.0917,-0.1256,0.1357,-0.1620
73,0,-0.0397,0.1366,0.0157,0.2395
74,0,-0.0446,-0.0253,0.1861,-0.0958
75,0,-0.1686,-0.1128,-0.1643,-0.0608
76,0,-0.0570,-0.2757,-0.2298,0.0224
77,0,-0.2430,0.0348,0.0455,-0.0865
78,0,-0.0218,-0.0169,0.2113,-0.0923
79,0,-0.1468,-0.0483,0.1157,-0.0619
80,0,0.0097,0.0658,-0.1244,0.0681
81,0,-0.0934,-0.0997,0.0907,-0.0068
82,0,-0.0803,0.0283,-0.1763,-0.0186
83,0,0.1603,-0.1013,-0.0024,-0.0864
84,0,-0.0498,0.1526,-0.0400,-0.0065
85,0,0.0585,-0.2108,0.0932,0.0248
86,0,0.0392,0.0510,0.0091,-0.0629
87,0,0.2115,0.0451,-0.0879,0.0672
88,0,0.0206,0.0033,0.0264,0.0123
89,0,0.0263,0.1084,-0.0637,0.0211
90,0,0.1441,0.0246,0.0484,-0.2964
91,0,-0.1689,-0.0648,-0.1268,0.0821
92,0,0.0045,-0.0099,0.2131,0.0876
93,0,0.0729,-0.3280,0.0513,-0.0803
94,0,-0.0026,-0.0135,0.0426,0.0164
95,0,0.0541,-0.1300,0.1911,-0.0728
96,0,-0.0582,0.1433,-0.1545,-0.0649
97,0,0.0967,-0.0124,0.1072,0.0959
98,0,-0.0114,0.0113,0.0242,-0.2334
99,0,0.1543,-0.1584,-0.0192,-0.0307
100,0,0.0926,-0.1789,0.0048,-0.2548
101,0,0.0608,-0.0481,-0.0305,-0.0128
102,0,-0.0112,-0.1367,0.0297,-0.1258
103,0,-0.0492,0.0569,-0.0969,-0.0726
104,0,-0.1024,0.0919,0.0277,-0.0060
105,0,0.0755,0.1079,-0.0215,-0.1117
106,0,0.2191,0.1528,-0.1970,0.1204
107,0,0.0147,-0.2192,-0.0954,-0.0248
108,0,-0.1643,-0.2031,-0.0888,-0.0016
109,0,0.0245,-0.1089,0.0159,0.0025
110,0,0.1532,-0.0438,-0.0570,0.0461
111,0,-0.1190,0.0157,0.1453,-0.1562
112,0,0.0366,0.0868,-0.0071,0.0174
113,0,-0.0533,0.0862,-0.0025,-0.0507
114,0,0.0534,0.0501,0.0034,-0.0369
115,0,-0.0901,-0.0235,0.0211,0.0830
116,0,-0.0463,-0.0612,0.0963,0.1336
117,0,0.0853,-0.1136,0.0676,0.0915
118,0,0.1444,-0.0184,0.0193,-0.0162
119,0,0.0958,0.0436,0.0526,0.1171
120,0,0.0935,-0.1205,0.1427,0.1552
121,0,-0.1155,0.0385,0.0578,-0.0258
122,0,0.1500,0.2052,-0.0244,0.1329
123,0,0.0126,0.0180,-0.1714,-0.0776
124,0,-0.0839,-0.0741,-0.1021,0.0489
125,0,0.1818,-0.1064,0.2560,0.1753
126,0,-0.0948,0.0801,-0.0433,0.0479
127,0,-0.0305,0.0338,0.0091,-0.0943
