step,epoch,total,recon,dyn,pred_recon,a_v,a_omega,state_std
11900,8,0.014439282938838005,0.004933502525091171,0.003638179274275899,0.0058676013723015785,1.0,1.0,0.34612560272216797
11950,8,0.014166082255542278,0.004853133577853441,0.0035841844510287046,0.005728764459490776,1.0,1.0,0.3477635979652405
12000,8,0.013654962182044983,0.004865054972469807,0.003183881752192974,0.005606025457382202,1.0,1.0,0.3489242196083069
12050,8,0.01418069377541542,0.004858979023993015,0.003450449090451002,0.005871265660971403,1.0,1.0,0.34282416105270386
12100,8,0.014564402401447296,0.0047608413733541965,0.004037993960082531,0.005765566602349281,1.0,1.0,0.3391611576080322
12150,8,0.014763697981834412,0.005087513476610184,0.0038299146108329296,0.005846269428730011,1.0,1.0,0.34103530645370483
12200,8,0.014561601914465427,0.004989974666386843,0.0036180049646645784,0.005953622050583363,1.0,1.0,0.3428996503353119
12250,8,0.014527933672070503,0.004719761665910482,0.0040644570253789425,0.005743714980781078,1.0,1.0,0.34735816717147827
12300,8,0.013715801760554314,0.0046430365182459354,0.0033532287925481796,0.005719536915421486,1.0,1.0,0.3416287899017334
12350,8,0.013703610748052597,0.0047873854637146,0.003329689148813486,0.005586536601185799,1.0,1.0,0.34224218130111694
12400,8,0.014167992398142815,0.004822516813874245,0.003627987578511238,0.005717488005757332,1.0,1.0,0.34674710035324097
12450,8,0.014115792699158192,0.005144517868757248,0.0029752925038337708,0.005995982326567173,1.0,1.0,0.3441859483718872
12500,8,0.013819735497236252,0.004727295599877834,0.0034423440229147673,0.005650095641613007,1.0,1.0,0.3449060618877411
12550,8,0.013641778379678726,0.0047945985570549965,0.0031068583484739065,0.0057403212413191795,1.0,1.0,0.3462718725204468
12600,8,0.01459999568760395,0.004835313186049461,0.003945734351873398,0.005818947684019804,1.0,1.0,0.34216076135635376
12650,8,0.014519214630126953,0.004804062657058239,0.003919181879609823,0.005795970559120178,1.0,1.0,0.34450674057006836
12700,8,0.014944244176149368,0.004964681342244148,0.004155544564127922,0.005824018269777298,1.0,1.0,0.34746116399765015
12750,8,0.014176588505506516,0.004867676645517349,0.0034864714834839106,0.005822440143674612,1.0,1.0,0.34289342164993286
12800,8,0.013284711167216301,0.004633821547031403,0.0029985951259732246,0.005652294028550386,1.0,1.0,0.344399631023407
12850,8,0.013027983717620373,0.004589091055095196,0.002978102769702673,0.005460789892822504,1.0,1.0,0.3437896966934204
12900,8,0.01527722179889679,0.004822932183742523,0.00468631274998188,0.005767976399511099,1.0,1.0,0.34625452756881714
12950,9,0.014122461900115013,0.00492145586758852,0.003339547198265791,0.0058614592999219894,1.0,1.0,0.3480287194252014
13000,9,0.015196208842098713,0.004909757524728775,0.00448274239897728,0.005803708918392658,1.0,1.0,0.3483263850212097
13050,9,0.01508184615522623,0.004944841377437115,0.0043226080015301704,0.0058143967762589455,1.0,1.0,0.34886434674263
13100,9,0.014063453301787376,0.005002647638320923,0.003222375176846981,0.0058384304866194725,1.0,1.0,0.3378499746322632
13150,9,0.015097797848284245,0.0051619866862893105,0.0038462646771222353,0.0060895467177033424,1.0,1.0,0.3327767848968506
13200,9,0.013886969536542892,0.005055067129433155,0.0028995517641305923,0.005932350642979145,1.0,1.0,0.34127527475357056
13250,9,0.014793872833251953,0.004998285789042711,0.0038753270637243986,0.005920260678976774,1.0,1.0,0.34485921263694763
13300,9,0.014367963187396526,0.004893656820058823,0.00358384451828897,0.00589046161621809,1.0,1.0,0.3444933593273163
13350,9,0.01537809893488884,0.004962648265063763,0.0044682808220386505,0.0059471698477864265,1.0,1.0,0.34340882301330566
13400,9,0.013163715600967407,0.004648334346711636,0.0030021704733371735,0.005513210780918598,1.0,1.0,0.3431366980075836
13450,9,0.015405258163809776,0.004868791904300451,0.004808500409126282,0.005727965384721756,1.0,1.0,0.3509804308414459
13500,9,0.014759941026568413,0.004796127788722515,0.004099436104297638,0.00586437713354826,1.0,1.0,0.3415594696998596
13550,9,0.016272179782390594,0.004700830671936274,0.0058874026872217655,0.005683945491909981,1.0,1.0,0.3484683036804199
13600,9,0.014896683394908905,0.004955746233463287,0.0038710208609700203,0.006069916300475597,1.0,1.0,0.3426761031150818
13650,9,0.013554268516600132,0.004769116640090942,0.0030457423999905586,0.005739409476518631,1.0,1.0,0.3505561053752899
13700,9,0.014128608629107475,0.0045204502530395985,0.004168837796896696,0.005439320579171181,1.0,1.0,0.3453987240791321
13750,9,0.017441783100366592,0.005403199233114719,0.005528719164431095,0.0065098656341433525,1.0,1.0,0.33019500970840454
13800,9,0.014819972217082977,0.0048015969805419445,0.004062766209244728,0.005955609027296305,1.0,1.0,0.3364330232143402
13850,9,0.015320020727813244,0.004937640391290188,0.00437972042709589,0.006002659909427166,1.0,1.0,0.3375009596347809
13900,9,0.014074845239520073,0.00494026904925704,0.0032038839999586344,0.005930691957473755,1.0,1.0,0.33577680587768555
13950,9,0.01355005707591772,0.004601573571562767,0.003346938407048583,0.005601544864475727,1.0,1.0,0.3392471373081207
14000,9,0.014511074870824814,0.004876956809312105,0.0037558497861027718,0.005878267344087362,1.0,1.0,0.34257906675338745
14050,9,0.01356488186866045,0.004599020350724459,0.0033589566592127085,0.005606904625892639,1.0,1.0,0.34640687704086304
14100,9,0.015933699905872345,0.004812648054212332,0.005274407099932432,0.005846643820405006,1.0,1.0,0.33777111768722534
14150,9,0.01367243379354477,0.004866188392043114,0.003004226367920637,0.005802018567919731,1.0,1.0,0.3348613977432251
14200,9,0.015286413952708244,0.004971847869455814,0.004213125444948673,0.006101440638303757,1.0,1.0,0.33643871545791626
14250,9,0.013633159920573235,0.004709787666797638,0.0031590680591762066,0.005764303263276815,1.0,1.0,0.33647072315216064
14300,9,0.015470586717128754,0.004894902929663658,0.0045676883310079575,0.006007994990795851,1.0,1.0,0.33697396516799927
14350,9,0.014067845419049263,0.005058445036411285,0.003083103336393833,0.0059262970462441444,1.0,1.0,0.34672844409942627
14400,9,0.01384829729795456,0.004689086228609085,0.0034709335304796696,0.005688277538865805,1.0,1.0,0.3395879864692688
14450,9,0.013411740772426128,0.0047443825751543045,0.0029685436747968197,0.005698814522475004,1.0,1.0,0.3420867323875427
14500,9,0.014989672228693962,0.0050516994670033455,0.0037894644774496555,0.006148508284240961,1.0,1.0,0.33204734325408936
14550,9,0.014469883404672146,0.004713119938969612,0.003975673578679562,0.005781089887022972,1.0,1.0,0.33810970187187195
14600,10,0.014966685324907303,0.00512206694111228,0.00376261118799448,0.0060820081271231174,1.0,1.0,0.3392183184623718
14650,10,0.013537697494029999,0.004354226402938366,0.0037597964983433485,0.005423674359917641,1.0,1.0,0.3465072810649872
14700,10,0.013707545585930347,0.00471105519682169,0.003196507226675749,0.005799983628094196,1.0,1.0,0.3425491452217102
14750,10,0.013957343064248562,0.0046599446795880795,0.0035043933894485235,0.0057930052280426025,1.0,1.0,0.3426969647407532
14800,10,0.013279315084218979,0.004541180096566677,0.0030885436572134495,0.00564959179610014,1.0,1.0,0.3391120433807373
14850,10,0.01413966715335846,0.004574226215481758,0.0039067198522388935,0.0056587220169603825,1.0,1.0,0.34178662300109863
14900,10,0.014104008674621582,0.004683129023760557,0.0036785081028938293,0.005742371082305908,1.0,1.0,0.33187252283096313
14950,10,0.015358736738562584,0.004881642758846283,0.004600493237376213,0.005876600742340088,1.0,1.0,0.33977967500686646
15000,10,0.014052417129278183,0.004757874179631472,0.0035789874382317066,0.005715555511415005,1.0,1.0,0.3485257029533386
15050,10,0.016140542924404144,0.004989040084183216,0.005176397506147623,0.005975104868412018,1.0,1.0,0.3412763178348541
15100,10,0.014663998037576675,0.004991841968148947,0.003862489480525255,0.005809667054563761,1.0,1.0,0.34858623147010803
15150,10,0.013703504577279091,0.004823728464543819,0.00287031102925539,0.006009464617818594,1.0,1.0,0.33976608514785767
15200,10,0.014672672376036644,0.00492832250893116,0.003737654071301222,0.006006695330142975,1.0,1.0,0.34292277693748474
15250,10,0.014170955866575241,0.004735296592116356,0.003602283541113138,0.005833376199007034,1.0,1.0,0.34776967763900757
15300,10,0.014560534618794918,0.005092803388834,0.0033987401984632015,0.00606899056583643,1.0,1.0,0.3451946973800659
15350,10,0.01459643617272377,0.00492862006649375,0.003868697676807642,0.0057991184294223785,1.0,1.0,0.3408273458480835
15400,10,0.01629600301384926,0.004884872119873762,0.005439727567136288,0.005971402861177921,1.0,1.0,0.3357633948326111
15450,10,0.015060963109135628,0.004965724423527718,0.00422261469066143,0.00587262399494648,1.0,1.0,0.3355461359024048
15500,10,0.01580887660384178,0.0051336283795535564,0.004648707807064056,0.006026539020240307,1.0,1.0,0.33852413296699524
15550,10,0.017856139689683914,0.0047868094407022,0.007153690326958895,0.005915639456361532,1.0,1.0,0.33948981761932373
15600,10,0.014960814267396927,0.004845071583986282,0.004254788625985384,0.005860954988747835,1.0,1.0,0.3382553458213806
15650,10,0.013841304928064346,0.004573754034936428,0.003679495071992278,0.0055880555883049965,1.0,1.0,0.33373022079467773
15700,10,0.01382581889629364,0.0044751400128006935,0.0037668244913220406,0.005583854392170906,1.0,1.0,0.3370566964149475
15750,10,0.014841988682746887,0.004844249226152897,0.003970547113567591,0.006027191877365112,1.0,1.0,0.3407566547393799
15800,10,0.015958478674292564,0.005205679684877396,0.0045787133276462555,0.006174085196107626,1.0,1.0,0.33249521255493164
15850,10,0.0147207360714674,0.00491523090749979,0.0038643807638436556,0.0059411246329545975,1.0,1.0,0.3332955837249756
15900,10,0.016287237405776978,0.004945735447108746,0.005290561821311712,0.00605094013735652,1.0,1.0,0.33794137835502625
15950,10,0.014562116004526615,0.004778037779033184,0.0038644508458673954,0.005919626913964748,1.0,1.0,0.33840522170066833
16000,10,0.01424521766602993,0.004864377435296774,0.003283485770225525,0.006097353994846344,1.0,1.0,0.3331553339958191
16050,10,0.01552257128059864,0.004736149683594704,0.004956487100571394,0.005829934496432543,1.0,1.0,0.33397650718688965
16100,10,0.01409516017884016,0.004833271726965904,0.0034465654753148556,0.005815322510898113,1.0,1.0,0.3349807858467102
16150,10,0.016890525817871094,0.005038252100348473,0.0057601407170295715,0.006092133931815624,1.0,1.0,0.33629733324050903
